GENERATION_PROJECT	build_year	gen_overnight_cost	gen_fixed_om	gen_storage_energy_overnight_cost
1460	2021	1162978.8	23259.8	.
1460	2026	1044324.8	20886.4	.
1460	2031	968937.6	19378.8	.
1460	2036	919160.4	18383.2	.
1461	2016	1240000.0	24800.0	.
1461	2021	1162978.8	23259.8	.
1461	2026	1044324.8	20886.4	.
1461	2031	968937.6	19378.8	.
1461	2036	919160.4	18383.2	.
1462	2016	1240000.0	24800.0	.
1462	2021	1162978.8	23259.8	.
1462	2026	1044324.8	20886.4	.
1462	2031	968937.6	19378.8	.
1462	2036	919160.4	18383.2	.
1463	2016	1240000.0	24800.0	.
1463	2021	1162978.8	23259.8	.
1463	2026	1044324.8	20886.4	.
1463	2031	968937.6	19378.8	.
1463	2036	919160.4	18383.2	.
1464	2016	1240000.0	24800.0	.
1464	2021	1162978.8	23259.8	.
1464	2026	1044324.8	20886.4	.
1464	2031	968937.6	19378.8	.
1464	2036	919160.4	18383.2	.
1465	2016	1240000.0	24800.0	.
1465	2021	1162978.8	23259.8	.
1465	2026	1044324.8	20886.4	.
1465	2031	968937.6	19378.8	.
1465	2036	919160.4	18383.2	.
1466	2016	1240000.0	24800.0	.
1466	2021	1162978.8	23259.8	.
1466	2026	1044324.8	20886.4	.
1466	2031	968937.6	19378.8	.
1466	2036	919160.4	18383.2	.
1467	2016	1240000.0	24800.0	.
1467	2021	1162978.8	23259.8	.
1467	2026	1044324.8	20886.4	.
1467	2031	968937.6	19378.8	.
1467	2036	919160.4	18383.2	.
1468	2016	1240000.0	24800.0	.
1468	2021	1162978.8	23259.8	.
1468	2026	1044324.8	20886.4	.
1468	2031	968937.6	19378.8	.
1468	2036	919160.4	18383.2	.
1469	2016	1240000.0	24800.0	.
1469	2021	1162978.8	23259.8	.
1469	2026	1044324.8	20886.4	.
1469	2031	968937.6	19378.8	.
1469	2036	919160.4	18383.2	.
1470	2016	1240000.0	24800.0	.
1470	2021	1162978.8	23259.8	.
1470	2026	1044324.8	20886.4	.
1470	2031	968937.6	19378.8	.
1470	2036	919160.4	18383.2	.
1471	2016	1240000.0	24800.0	.
1471	2021	1162978.8	23259.8	.
1471	2026	1044324.8	20886.4	.
1471	2031	968937.6	19378.8	.
1471	2036	919160.4	18383.2	.
1472	2016	1240000.0	24800.0	.
1472	2021	1162978.8	23259.8	.
1472	2026	1044324.8	20886.4	.
1472	2031	968937.6	19378.8	.
1472	2036	919160.4	18383.2	.
1473	2016	1240000.0	24800.0	.
1473	2021	1162978.8	23259.8	.
1473	2026	1044324.8	20886.4	.
1473	2031	968937.6	19378.8	.
1473	2036	919160.4	18383.2	.
1474	2016	1240000.0	24800.0	.
1474	2021	1162978.8	23259.8	.
1474	2026	1044324.8	20886.4	.
1474	2031	968937.6	19378.8	.
1474	2036	919160.4	18383.2	.
1475	2016	1240000.0	24800.0	.
1475	2021	1162978.8	23259.8	.
1475	2026	1044324.8	20886.4	.
1475	2031	968937.6	19378.8	.
1475	2036	919160.4	18383.2	.
1476	2016	1240000.0	24800.0	.
1476	2021	1162978.8	23259.8	.
1476	2026	1044324.8	20886.4	.
1476	2031	968937.6	19378.8	.
1476	2036	919160.4	18383.2	.
1477	2016	1240000.0	24800.0	.
1477	2021	1162978.8	23259.8	.
1477	2026	1044324.8	20886.4	.
1477	2031	968937.6	19378.8	.
1477	2036	919160.4	18383.2	.
1478	2016	1240000.0	24800.0	.
1478	2021	1162978.8	23259.8	.
1478	2026	1044324.8	20886.4	.
1478	2031	968937.6	19378.8	.
1478	2036	919160.4	18383.2	.
1479	2016	1240000.0	24800.0	.
1479	2021	1162978.8	23259.8	.
1479	2026	1044324.8	20886.4	.
1479	2031	968937.6	19378.8	.
1479	2036	919160.4	18383.2	.
1480	2016	1240000.0	24800.0	.
1480	2021	1162978.8	23259.8	.
1480	2026	1044324.8	20886.4	.
1480	2031	968937.6	19378.8	.
1480	2036	919160.4	18383.2	.
1516	2016	1800000.0	18000.0	.
1516	2021	1737796.8	17377.8	.
1516	2026	1638457.4	16384.8	.
1516	2031	1550300.0	15503.0	.
1516	2036	1470656.6	14706.4	.
1517	2016	1800000.0	18000.0	.
1517	2021	1737796.8	17377.8	.
1517	2026	1638457.4	16384.8	.
1517	2031	1550300.0	15503.0	.
1517	2036	1470656.6	14706.4	.
1518	2016	1800000.0	18000.0	.
1518	2021	1737796.8	17377.8	.
1518	2026	1638457.4	16384.8	.
1518	2031	1550300.0	15503.0	.
1518	2036	1470656.6	14706.4	.
1519	2016	1800000.0	18000.0	.
1519	2021	1737796.8	17377.8	.
1519	2026	1638457.4	16384.8	.
1519	2031	1550300.0	15503.0	.
1519	2036	1470656.6	14706.4	.
1520	2016	1800000.0	18000.0	.
1520	2021	1737796.8	17377.8	.
1520	2026	1638457.4	16384.8	.
1520	2031	1550300.0	15503.0	.
1520	2036	1470656.6	14706.4	.
1521	2016	1800000.0	18000.0	.
1521	2021	1737796.8	17377.8	.
1521	2026	1638457.4	16384.8	.
1521	2031	1550300.0	15503.0	.
1521	2036	1470656.6	14706.4	.
1522	2016	1800000.0	18000.0	.
1522	2021	1737796.8	17377.8	.
1522	2026	1638457.4	16384.8	.
1522	2031	1550300.0	15503.0	.
1522	2036	1470656.6	14706.4	.
1523	2016	1800000.0	18000.0	.
1523	2021	1737796.8	17377.8	.
1523	2026	1638457.4	16384.8	.
1523	2031	1550300.0	15503.0	.
1523	2036	1470656.6	14706.4	.
1524	2016	1800000.0	18000.0	.
1524	2021	1737796.8	17377.8	.
1524	2026	1638457.4	16384.8	.
1524	2031	1550300.0	15503.0	.
1524	2036	1470656.6	14706.4	.
1525	2016	1800000.0	18000.0	.
1525	2021	1737796.8	17377.8	.
1525	2026	1638457.4	16384.8	.
1525	2031	1550300.0	15503.0	.
1525	2036	1470656.6	14706.4	.
1526	2016	1800000.0	18000.0	.
1526	2021	1737796.8	17377.8	.
1526	2026	1638457.4	16384.8	.
1526	2031	1550300.0	15503.0	.
1526	2036	1470656.6	14706.4	.
1527	2016	1800000.0	18000.0	.
1527	2021	1737796.8	17377.8	.
1527	2026	1638457.4	16384.8	.
1527	2031	1550300.0	15503.0	.
1527	2036	1470656.6	14706.4	.
1528	2016	1800000.0	18000.0	.
1528	2021	1737796.8	17377.8	.
1528	2026	1638457.4	16384.8	.
1528	2031	1550300.0	15503.0	.
1528	2036	1470656.6	14706.4	.
1529	2016	1800000.0	18000.0	.
1529	2021	1737796.8	17377.8	.
1529	2026	1638457.4	16384.8	.
1529	2031	1550300.0	15503.0	.
1529	2036	1470656.6	14706.4	.
1530	2016	1800000.0	18000.0	.
1530	2021	1737796.8	17377.8	.
1530	2026	1638457.4	16384.8	.
1530	2031	1550300.0	15503.0	.
1530	2036	1470656.6	14706.4	.
1531	2016	1800000.0	18000.0	.
1531	2021	1737796.8	17377.8	.
1531	2026	1638457.4	16384.8	.
1531	2031	1550300.0	15503.0	.
1531	2036	1470656.6	14706.4	.
1532	2016	1800000.0	18000.0	.
1532	2021	1737796.8	17377.8	.
1532	2026	1638457.4	16384.8	.
1532	2031	1550300.0	15503.0	.
1532	2036	1470656.6	14706.4	.
1533	2016	1800000.0	18000.0	.
1533	2021	1737796.8	17377.8	.
1533	2026	1638457.4	16384.8	.
1533	2031	1550300.0	15503.0	.
1533	2036	1470656.6	14706.4	.
1534	2016	1800000.0	18000.0	.
1534	2021	1737796.8	17377.8	.
1534	2026	1638457.4	16384.8	.
1534	2031	1550300.0	15503.0	.
1534	2036	1470656.6	14706.4	.
1535	2016	1800000.0	18000.0	.
1535	2021	1737796.8	17377.8	.
1535	2026	1638457.4	16384.8	.
1535	2031	1550300.0	15503.0	.
1535	2036	1470656.6	14706.4	.
1536	2016	1800000.0	18000.0	.
1536	2021	1737796.8	17377.8	.
1536	2026	1638457.4	16384.8	.
1536	2031	1550300.0	15503.0	.
1536	2036	1470656.6	14706.4	.
1537	2016	1800000.0	18000.0	.
1537	2021	1737796.8	17377.8	.
1537	2026	1638457.4	16384.8	.
1537	2031	1550300.0	15503.0	.
1537	2036	1470656.6	14706.4	.
1538	2016	1800000.0	18000.0	.
1538	2021	1737796.8	17377.8	.
1538	2026	1638457.4	16384.8	.
1538	2031	1550300.0	15503.0	.
1538	2036	1470656.6	14706.4	.
1539	2016	1800000.0	18000.0	.
1539	2021	1737796.8	17377.8	.
1539	2026	1638457.4	16384.8	.
1539	2031	1550300.0	15503.0	.
1539	2036	1470656.6	14706.4	.
1540	2016	1800000.0	18000.0	.
1540	2021	1737796.8	17377.8	.
1540	2026	1638457.4	16384.8	.
1540	2031	1550300.0	15503.0	.
1540	2036	1470656.6	14706.4	.
1541	2016	1800000.0	18000.0	.
1541	2021	1737796.8	17377.8	.
1541	2026	1638457.4	16384.8	.
1541	2031	1550300.0	15503.0	.
1541	2036	1470656.6	14706.4	.
1542	2016	1800000.0	18000.0	.
1542	2021	1737796.8	17377.8	.
1542	2026	1638457.4	16384.8	.
1542	2031	1550300.0	15503.0	.
1542	2036	1470656.6	14706.4	.
1543	2016	1800000.0	18000.0	.
1543	2021	1737796.8	17377.8	.
1543	2026	1638457.4	16384.8	.
1543	2031	1550300.0	15503.0	.
1543	2036	1470656.6	14706.4	.
1544	2016	1800000.0	18000.0	.
1544	2021	1737796.8	17377.8	.
1544	2026	1638457.4	16384.8	.
1544	2031	1550300.0	15503.0	.
1544	2036	1470656.6	14706.4	.
1545	2016	1800000.0	18000.0	.
1545	2021	1737796.8	17377.8	.
1545	2026	1638457.4	16384.8	.
1545	2031	1550300.0	15503.0	.
1545	2036	1470656.6	14706.4	.
1546	2016	1800000.0	18000.0	.
1546	2021	1737796.8	17377.8	.
1546	2026	1638457.4	16384.8	.
1546	2031	1550300.0	15503.0	.
1546	2036	1470656.6	14706.4	.
1547	2016	1800000.0	18000.0	.
1547	2021	1737796.8	17377.8	.
1547	2026	1638457.4	16384.8	.
1547	2031	1550300.0	15503.0	.
1547	2036	1470656.6	14706.4	.
1548	2016	1800000.0	18000.0	.
1548	2021	1737796.8	17377.8	.
1548	2026	1638457.4	16384.8	.
1548	2031	1550300.0	15503.0	.
1548	2036	1470656.6	14706.4	.
1549	2016	1800000.0	18000.0	.
1549	2021	1737796.8	17377.8	.
1549	2026	1638457.4	16384.8	.
1549	2031	1550300.0	15503.0	.
1549	2036	1470656.6	14706.4	.
1550	2016	1800000.0	18000.0	.
1550	2021	1737796.8	17377.8	.
1550	2026	1638457.4	16384.8	.
1550	2031	1550300.0	15503.0	.
1550	2036	1470656.6	14706.4	.
1551	2016	1500000.0	15000.0	.
1551	2021	1437297.0	14373.0	.
1551	2026	1338084.6	13380.8	.
1551	2031	1269130.8	12691.2	.
1551	2036	1219238.4	12192.2	.
1552	2016	1500000.0	15000.0	.
1552	2021	1437297.0	14373.0	.
1552	2026	1338084.6	13380.8	.
1552	2031	1269130.8	12691.2	.
1552	2036	1219238.4	12192.2	.
1553	2016	1500000.0	15000.0	.
1553	2021	1437297.0	14373.0	.
1553	2026	1338084.6	13380.8	.
1553	2031	1269130.8	12691.2	.
1553	2036	1219238.4	12192.2	.
1554	2016	1500000.0	15000.0	.
1554	2021	1437297.0	14373.0	.
1554	2026	1338084.6	13380.8	.
1554	2031	1269130.8	12691.2	.
1554	2036	1219238.4	12192.2	.
1555	2016	1500000.0	15000.0	.
1555	2021	1437297.0	14373.0	.
1555	2026	1338084.6	13380.8	.
1555	2031	1269130.8	12691.2	.
1555	2036	1219238.4	12192.2	.
1556	2016	1500000.0	15000.0	.
1556	2021	1437297.0	14373.0	.
1556	2026	1338084.6	13380.8	.
1556	2031	1269130.8	12691.2	.
1556	2036	1219238.4	12192.2	.
1557	2016	1500000.0	15000.0	.
1557	2021	1437297.0	14373.0	.
1557	2026	1338084.6	13380.8	.
1557	2031	1269130.8	12691.2	.
1557	2036	1219238.4	12192.2	.
1558	2016	1500000.0	15000.0	.
1558	2021	1437297.0	14373.0	.
1558	2026	1338084.6	13380.8	.
1558	2031	1269130.8	12691.2	.
1558	2036	1219238.4	12192.2	.
1559	2016	1500000.0	15000.0	.
1559	2021	1437297.0	14373.0	.
1559	2026	1338084.6	13380.8	.
1559	2031	1269130.8	12691.2	.
1559	2036	1219238.4	12192.2	.
1560	2016	1500000.0	15000.0	.
1560	2021	1437297.0	14373.0	.
1560	2026	1338084.6	13380.8	.
1560	2031	1269130.8	12691.2	.
1560	2036	1219238.4	12192.2	.
1561	2016	1500000.0	15000.0	.
1561	2021	1437297.0	14373.0	.
1561	2026	1338084.6	13380.8	.
1561	2031	1269130.8	12691.2	.
1561	2036	1219238.4	12192.2	.
1562	2016	1500000.0	15000.0	.
1562	2021	1437297.0	14373.0	.
1562	2026	1338084.6	13380.8	.
1562	2031	1269130.8	12691.2	.
1562	2036	1219238.4	12192.2	.
1563	2016	1500000.0	15000.0	.
1563	2021	1437297.0	14373.0	.
1563	2026	1338084.6	13380.8	.
1563	2031	1269130.8	12691.2	.
1563	2036	1219238.4	12192.2	.
1564	2016	1500000.0	15000.0	.
1564	2021	1437297.0	14373.0	.
1564	2026	1338084.6	13380.8	.
1564	2031	1269130.8	12691.2	.
1564	2036	1219238.4	12192.2	.
1565	2016	1500000.0	15000.0	.
1565	2021	1437297.0	14373.0	.
1565	2026	1338084.6	13380.8	.
1565	2031	1269130.8	12691.2	.
1565	2036	1219238.4	12192.2	.
1566	2016	1500000.0	15000.0	.
1566	2021	1437297.0	14373.0	.
1566	2026	1338084.6	13380.8	.
1566	2031	1269130.8	12691.2	.
1566	2036	1219238.4	12192.2	.
1567	2016	1500000.0	15000.0	.
1567	2021	1437297.0	14373.0	.
1567	2026	1338084.6	13380.8	.
1567	2031	1269130.8	12691.2	.
1567	2036	1219238.4	12192.2	.
1568	2016	1500000.0	15000.0	.
1568	2021	1437297.0	14373.0	.
1568	2026	1338084.6	13380.8	.
1568	2031	1269130.8	12691.2	.
1568	2036	1219238.4	12192.2	.
1569	2016	1500000.0	15000.0	.
1569	2021	1437297.0	14373.0	.
1569	2026	1338084.6	13380.8	.
1569	2031	1269130.8	12691.2	.
1569	2036	1219238.4	12192.2	.
1570	2016	1500000.0	15000.0	.
1570	2021	1437297.0	14373.0	.
1570	2026	1338084.6	13380.8	.
1570	2031	1269130.8	12691.2	.
1570	2036	1219238.4	12192.2	.
1571	2016	1500000.0	15000.0	.
1571	2021	1437297.0	14373.0	.
1571	2026	1338084.6	13380.8	.
1571	2031	1269130.8	12691.2	.
1571	2036	1219238.4	12192.2	.
1572	2016	1500000.0	15000.0	.
1572	2021	1437297.0	14373.0	.
1572	2026	1338084.6	13380.8	.
1572	2031	1269130.8	12691.2	.
1572	2036	1219238.4	12192.2	.
1573	2016	1500000.0	15000.0	.
1573	2021	1437297.0	14373.0	.
1573	2026	1338084.6	13380.8	.
1573	2031	1269130.8	12691.2	.
1573	2036	1219238.4	12192.2	.
1574	2016	1500000.0	15000.0	.
1574	2021	1437297.0	14373.0	.
1574	2026	1338084.6	13380.8	.
1574	2031	1269130.8	12691.2	.
1574	2036	1219238.4	12192.2	.
1575	2016	1500000.0	15000.0	.
1575	2021	1437297.0	14373.0	.
1575	2026	1338084.6	13380.8	.
1575	2031	1269130.8	12691.2	.
1575	2036	1219238.4	12192.2	.
1576	2016	1500000.0	15000.0	.
1576	2021	1437297.0	14373.0	.
1576	2026	1338084.6	13380.8	.
1576	2031	1269130.8	12691.2	.
1576	2036	1219238.4	12192.2	.
1577	2016	1500000.0	15000.0	.
1577	2021	1437297.0	14373.0	.
1577	2026	1338084.6	13380.8	.
1577	2031	1269130.8	12691.2	.
1577	2036	1219238.4	12192.2	.
1578	2016	1500000.0	15000.0	.
1578	2021	1437297.0	14373.0	.
1578	2026	1338084.6	13380.8	.
1578	2031	1269130.8	12691.2	.
1578	2036	1219238.4	12192.2	.
1579	2016	1500000.0	15000.0	.
1579	2021	1437297.0	14373.0	.
1579	2026	1338084.6	13380.8	.
1579	2031	1269130.8	12691.2	.
1579	2036	1219238.4	12192.2	.
1580	2016	1500000.0	15000.0	.
1580	2021	1437297.0	14373.0	.
1580	2026	1338084.6	13380.8	.
1580	2031	1269130.8	12691.2	.
1580	2036	1219238.4	12192.2	.
1581	2016	1500000.0	15000.0	.
1581	2021	1437297.0	14373.0	.
1581	2026	1338084.6	13380.8	.
1581	2031	1269130.8	12691.2	.
1581	2036	1219238.4	12192.2	.
1582	2016	1500000.0	15000.0	.
1582	2021	1437297.0	14373.0	.
1582	2026	1338084.6	13380.8	.
1582	2031	1269130.8	12691.2	.
1582	2036	1219238.4	12192.2	.
1583	2016	1500000.0	15000.0	.
1583	2021	1437297.0	14373.0	.
1583	2026	1338084.6	13380.8	.
1583	2031	1269130.8	12691.2	.
1583	2036	1219238.4	12192.2	.
1584	2016	1500000.0	15000.0	.
1584	2021	1437297.0	14373.0	.
1584	2026	1338084.6	13380.8	.
1584	2031	1269130.8	12691.2	.
1584	2036	1219238.4	12192.2	.
1585	2016	1500000.0	15000.0	.
1585	2021	1437297.0	14373.0	.
1585	2026	1338084.6	13380.8	.
1585	2031	1269130.8	12691.2	.
1585	2036	1219238.4	12192.2	.
1586	2016	3600000.0	108000.0	.
1586	2021	3600000.0	108000.0	.
1586	2026	3600000.0	108000.0	.
1586	2031	3600000.0	108000.0	.
1586	2036	3600000.0	108000.0	.
1587	2016	3600000.0	108000.0	.
1587	2021	3600000.0	108000.0	.
1587	2026	3600000.0	108000.0	.
1587	2031	3600000.0	108000.0	.
1587	2036	3600000.0	108000.0	.
1588	2016	3600000.0	108000.0	.
1588	2021	3600000.0	108000.0	.
1588	2026	3600000.0	108000.0	.
1588	2031	3600000.0	108000.0	.
1588	2036	3600000.0	108000.0	.
1589	2016	3600000.0	108000.0	.
1589	2021	3600000.0	108000.0	.
1589	2026	3600000.0	108000.0	.
1589	2031	3600000.0	108000.0	.
1589	2036	3600000.0	108000.0	.
1590	2016	3600000.0	108000.0	.
1590	2021	3600000.0	108000.0	.
1590	2026	3600000.0	108000.0	.
1590	2031	3600000.0	108000.0	.
1590	2036	3600000.0	108000.0	.
1591	2016	3600000.0	108000.0	.
1591	2021	3600000.0	108000.0	.
1591	2026	3600000.0	108000.0	.
1591	2031	3600000.0	108000.0	.
1591	2036	3600000.0	108000.0	.
1592	2016	3600000.0	108000.0	.
1592	2021	3600000.0	108000.0	.
1592	2026	3600000.0	108000.0	.
1592	2031	3600000.0	108000.0	.
1592	2036	3600000.0	108000.0	.
1593	2016	3600000.0	108000.0	.
1593	2021	3600000.0	108000.0	.
1593	2026	3600000.0	108000.0	.
1593	2031	3600000.0	108000.0	.
1593	2036	3600000.0	108000.0	.
1594	2016	3600000.0	108000.0	.
1594	2021	3600000.0	108000.0	.
1594	2026	3600000.0	108000.0	.
1594	2031	3600000.0	108000.0	.
1594	2036	3600000.0	108000.0	.
1595	2016	3600000.0	108000.0	.
1595	2021	3600000.0	108000.0	.
1595	2026	3600000.0	108000.0	.
1595	2031	3600000.0	108000.0	.
1595	2036	3600000.0	108000.0	.
1596	2016	3600000.0	108000.0	.
1596	2021	3600000.0	108000.0	.
1596	2026	3600000.0	108000.0	.
1596	2031	3600000.0	108000.0	.
1596	2036	3600000.0	108000.0	.
1597	2016	3600000.0	108000.0	.
1597	2021	3600000.0	108000.0	.
1597	2026	3600000.0	108000.0	.
1597	2031	3600000.0	108000.0	.
1597	2036	3600000.0	108000.0	.
1598	2016	3600000.0	108000.0	.
1598	2021	3600000.0	108000.0	.
1598	2026	3600000.0	108000.0	.
1598	2031	3600000.0	108000.0	.
1598	2036	3600000.0	108000.0	.
1599	2016	3600000.0	108000.0	.
1599	2021	3600000.0	108000.0	.
1599	2026	3600000.0	108000.0	.
1599	2031	3600000.0	108000.0	.
1599	2036	3600000.0	108000.0	.
1600	2016	3600000.0	108000.0	.
1600	2021	3600000.0	108000.0	.
1600	2026	3600000.0	108000.0	.
1600	2031	3600000.0	108000.0	.
1600	2036	3600000.0	108000.0	.
1601	2016	3600000.0	108000.0	.
1601	2021	3600000.0	108000.0	.
1601	2026	3600000.0	108000.0	.
1601	2031	3600000.0	108000.0	.
1601	2036	3600000.0	108000.0	.
1602	2016	3600000.0	108000.0	.
1602	2021	3600000.0	108000.0	.
1602	2026	3600000.0	108000.0	.
1602	2031	3600000.0	108000.0	.
1602	2036	3600000.0	108000.0	.
1603	2016	3600000.0	108000.0	.
1603	2021	3600000.0	108000.0	.
1603	2026	3600000.0	108000.0	.
1603	2031	3600000.0	108000.0	.
1603	2036	3600000.0	108000.0	.
1604	2016	3600000.0	108000.0	.
1604	2021	3600000.0	108000.0	.
1604	2026	3600000.0	108000.0	.
1604	2031	3600000.0	108000.0	.
1604	2036	3600000.0	108000.0	.
1605	2016	3600000.0	108000.0	.
1605	2021	3600000.0	108000.0	.
1605	2026	3600000.0	108000.0	.
1605	2031	3600000.0	108000.0	.
1605	2036	3600000.0	108000.0	.
1606	2016	3600000.0	108000.0	.
1606	2021	3600000.0	108000.0	.
1606	2026	3600000.0	108000.0	.
1606	2031	3600000.0	108000.0	.
1606	2036	3600000.0	108000.0	.
1607	2016	3600000.0	108000.0	.
1607	2021	3600000.0	108000.0	.
1607	2026	3600000.0	108000.0	.
1607	2031	3600000.0	108000.0	.
1607	2036	3600000.0	108000.0	.
1608	2016	3600000.0	108000.0	.
1608	2021	3600000.0	108000.0	.
1608	2026	3600000.0	108000.0	.
1608	2031	3600000.0	108000.0	.
1608	2036	3600000.0	108000.0	.
1609	2016	3600000.0	108000.0	.
1609	2021	3600000.0	108000.0	.
1609	2026	3600000.0	108000.0	.
1609	2031	3600000.0	108000.0	.
1609	2036	3600000.0	108000.0	.
1610	2016	3600000.0	108000.0	.
1610	2021	3600000.0	108000.0	.
1610	2026	3600000.0	108000.0	.
1610	2031	3600000.0	108000.0	.
1610	2036	3600000.0	108000.0	.
1611	2016	3600000.0	108000.0	.
1611	2021	3600000.0	108000.0	.
1611	2026	3600000.0	108000.0	.
1611	2031	3600000.0	108000.0	.
1611	2036	3600000.0	108000.0	.
1612	2016	3600000.0	108000.0	.
1612	2021	3600000.0	108000.0	.
1612	2026	3600000.0	108000.0	.
1612	2031	3600000.0	108000.0	.
1612	2036	3600000.0	108000.0	.
1613	2016	3600000.0	108000.0	.
1613	2021	3600000.0	108000.0	.
1613	2026	3600000.0	108000.0	.
1613	2031	3600000.0	108000.0	.
1613	2036	3600000.0	108000.0	.
1614	2016	3600000.0	108000.0	.
1614	2021	3600000.0	108000.0	.
1614	2026	3600000.0	108000.0	.
1614	2031	3600000.0	108000.0	.
1614	2036	3600000.0	108000.0	.
1615	2016	3600000.0	108000.0	.
1615	2021	3600000.0	108000.0	.
1615	2026	3600000.0	108000.0	.
1615	2031	3600000.0	108000.0	.
1615	2036	3600000.0	108000.0	.
1616	2016	3600000.0	108000.0	.
1616	2021	3600000.0	108000.0	.
1616	2026	3600000.0	108000.0	.
1616	2031	3600000.0	108000.0	.
1616	2036	3600000.0	108000.0	.
1617	2016	3600000.0	108000.0	.
1617	2021	3600000.0	108000.0	.
1617	2026	3600000.0	108000.0	.
1617	2031	3600000.0	108000.0	.
1617	2036	3600000.0	108000.0	.
1618	2016	3600000.0	108000.0	.
1618	2021	3600000.0	108000.0	.
1618	2026	3600000.0	108000.0	.
1618	2031	3600000.0	108000.0	.
1618	2036	3600000.0	108000.0	.
1619	2016	3600000.0	108000.0	.
1619	2021	3600000.0	108000.0	.
1619	2026	3600000.0	108000.0	.
1619	2031	3600000.0	108000.0	.
1619	2036	3600000.0	108000.0	.
1620	2016	3600000.0	108000.0	.
1620	2021	3600000.0	108000.0	.
1620	2026	3600000.0	108000.0	.
1620	2031	3600000.0	108000.0	.
1620	2036	3600000.0	108000.0	.
10001	2007	1200000.0	12000.0	.
10002	2011	1200000.0	12000.0	.
10003	2011	1200000.0	12000.0	.
10004	2009	1200000.0	12000.0	.
10005	2010	1200000.0	12000.0	.
10006	2010	1200000.0	12000.0	.
10007	2010	1200000.0	12000.0	.
10008	2012	1200000.0	12000.0	.
10009	2011	1200000.0	12000.0	.
10010	2011	1200000.0	12000.0	.
10011	2011	1200000.0	12000.0	.
10012	2007	1200000.0	12000.0	.
10013	2012	1200000.0	12000.0	.
10014	2010	1200000.0	12000.0	.
10015	2011	1200000.0	12000.0	.
10016	2012	1200000.0	12000.0	.
10017	2008	1200000.0	12000.0	.
10018	2012	1200000.0	12000.0	.
10019	2010	1200000.0	12000.0	.
10020	2013	1200000.0	12000.0	.
10021	2010	1200000.0	12000.0	.
10022	2011	1200000.0	12000.0	.
10023	2004	1200000.0	12000.0	.
10024	2007	1200000.0	12000.0	.
10025	2010	1200000.0	12000.0	.
10026	2007	1200000.0	12000.0	.
10027	2006	1200000.0	12000.0	.
10028	2006	1200000.0	12000.0	.
10029	2006	1200000.0	12000.0	.
10030	2008	1200000.0	12000.0	.
10031	2008	1200000.0	12000.0	.
10032	2011	1200000.0	12000.0	.
10033	2006	1200000.0	12000.0	.
10034	2012	1200000.0	12000.0	.
10035	2012	1200000.0	12000.0	.
10036	2010	1200000.0	12000.0	.
10037	2010	1200000.0	12000.0	.
10038	2007	1200000.0	12000.0	.
10039	2011	1200000.0	12000.0	.
10040	2012	1200000.0	12000.0	.
10041	2010	1200000.0	12000.0	.
10042	2012	1200000.0	12000.0	.
10043	2012	1200000.0	12000.0	.
10044	2011	1200000.0	12000.0	.
10045	2011	1200000.0	12000.0	.
10046	2011	1200000.0	12000.0	.
10047	2011	1200000.0	12000.0	.
10048	2012	1200000.0	12000.0	.
10049	2010	1200000.0	12000.0	.
10050	2007	1200000.0	12000.0	.
10051	2010	1200000.0	12000.0	.
10052	2009	1200000.0	12000.0	.
10053	2010	1200000.0	12000.0	.
10054	2008	1200000.0	12000.0	.
10055	2011	1200000.0	12000.0	.
10056	2012	1200000.0	12000.0	.
10057	2011	1200000.0	12000.0	.
10058	2012	1200000.0	12000.0	.
10059	2007	1200000.0	12000.0	.
10060	2009	1200000.0	12000.0	.
10061	2008	1200000.0	12000.0	.
10062	2012	1200000.0	12000.0	.
10063	2012	1200000.0	12000.0	.
10064	2012	1200000.0	12000.0	.
10065	2011	1200000.0	12000.0	.
10066	2011	1200000.0	12000.0	.
10067	2010	1200000.0	12000.0	.
10068	2012	1200000.0	12000.0	.
10069	2012	1200000.0	12000.0	.
10070	2012	1200000.0	12000.0	.
10071	2012	1200000.0	12000.0	.
10072	2012	1200000.0	12000.0	.
10073	2012	1200000.0	12000.0	.
10074	2012	1200000.0	12000.0	.
10075	2012	1200000.0	12000.0	.
10076	2012	1200000.0	12000.0	.
10077	2011	1200000.0	12000.0	.
10078	2011	1200000.0	12000.0	.
10079	2012	1200000.0	12000.0	.
10080	2011	1200000.0	12000.0	.
10081	2013	1200000.0	12000.0	.
10082	2012	1200000.0	12000.0	.
10083	2013	1200000.0	12000.0	.
10084	2013	1200000.0	12000.0	.
10085	2012	1200000.0	12000.0	.
10086	2010	1200000.0	12000.0	.
10087	2009	1200000.0	12000.0	.
10088	2009	1200000.0	12000.0	.
10089	2012	1200000.0	12000.0	.
10090	2010	1200000.0	12000.0	.
10091	2012	1200000.0	12000.0	.
10092	2012	1200000.0	12000.0	.
10093	2012	1200000.0	12000.0	.
10094	2012	1200000.0	12000.0	.
10095	2010	1200000.0	12000.0	.
10096	2012	1200000.0	12000.0	.
10097	2012	1200000.0	12000.0	.
10098	2012	1200000.0	12000.0	.
10099	2012	1200000.0	12000.0	.
10101	2012	1200000.0	12000.0	.
10102	2009	1200000.0	12000.0	.
10103	2009	1200000.0	12000.0	.
10104	2009	1200000.0	12000.0	.
10105	2009	1200000.0	12000.0	.
10106	2009	1200000.0	12000.0	.
10107	2012	1200000.0	12000.0	.
10108	2009	1200000.0	12000.0	.
