GENERATION_PROJECT	gen_tech	gen_energy_source	gen_load_zone	gen_max_age	gen_is_variable	gen_is_baseload	gen_full_load_heat_rate	gen_variable_om	gen_connect_cost_per_mw	gen_dbid	gen_scheduled_outage_rate	gen_forced_outage_rate	gen_capacity_limit_mw	gen_min_build_capacity	gen_is_cogen	gen_storage_efficiency	gen_store_to_release_ratio
842	CSP_Trough_No_Storage	Solar	Heilongjiang	20	TRUE	FALSE	.	0	3000	842	0.022	0.016	127658.708	0	FALSE	0	0
843	CSP_Trough_No_Storage	Solar	Heilongjiang	20	TRUE	FALSE	.	0	3000	843	0.022	0.016	45519.7674	0	FALSE	0	0
844	CSP_Trough_No_Storage	Solar	Heilongjiang	20	TRUE	FALSE	.	0	3000	844	0.022	0.016	603655.557	0	FALSE	0	0
845	CSP_Trough_No_Storage	Solar	Heilongjiang	20	TRUE	FALSE	.	0	3000	845	0.022	0.016	127751.774	0	FALSE	0	0
846	CSP_Trough_No_Storage	Solar	Henan	20	TRUE	FALSE	.	0	3000	846	0.022	0.016	8780.87163	0	FALSE	0	0
847	CSP_Trough_No_Storage	Solar	Henan	20	TRUE	FALSE	.	0	3000	847	0.022	0.016	6964.7752	0	FALSE	0	0
848	CSP_Trough_No_Storage	Solar	Henan	20	TRUE	FALSE	.	0	3000	848	0.022	0.016	7285.08857	0	FALSE	0	0
849	CSP_Trough_No_Storage	Solar	Henan	20	TRUE	FALSE	.	0	3000	849	0.022	0.016	10709.7088	0	FALSE	0	0
850	CSP_Trough_No_Storage	Solar	Henan	20	TRUE	FALSE	.	0	3000	850	0.022	0.016	9369.9138	0	FALSE	0	0
851	CSP_Trough_No_Storage	Solar	Henan	20	TRUE	FALSE	.	0	3000	851	0.022	0.016	2580.40006	0	FALSE	0	0
852	CSP_Trough_No_Storage	Solar	Chongqing	20	TRUE	FALSE	.	0	3000	852	0.022	0.016	314.947914	0	FALSE	0	0
853	CSP_Trough_No_Storage	Solar	Hubei	20	TRUE	FALSE	.	0	3000	853	0.022	0.016	16967.5424	0	FALSE	0	0
854	CSP_Trough_No_Storage	Solar	Hubei	20	TRUE	FALSE	.	0	3000	854	0.022	0.016	7582.96142	0	FALSE	0	0
855	CSP_Trough_No_Storage	Solar	Hubei	20	TRUE	FALSE	.	0	3000	855	0.022	0.016	5961.49687	0	FALSE	0	0
856	CSP_Trough_No_Storage	Solar	Hubei	20	TRUE	FALSE	.	0	3000	856	0.022	0.016	13789.2019	0	FALSE	0	0
857	CSP_Trough_No_Storage	Solar	Hubei	20	TRUE	FALSE	.	0	3000	857	0.022	0.016	37607.497	0	FALSE	0	0
858	CSP_Trough_No_Storage	Solar	Hubei	20	TRUE	FALSE	.	0	3000	858	0.022	0.016	29647.7522	0	FALSE	0	0
859	CSP_Trough_No_Storage	Solar	Hunan	20	TRUE	FALSE	.	0	3000	859	0.022	0.016	43892.4542	0	FALSE	0	0
860	CSP_Trough_No_Storage	Solar	Hunan	20	TRUE	FALSE	.	0	3000	860	0.022	0.016	79193.213	0	FALSE	0	0
861	CSP_Trough_No_Storage	Solar	Hunan	20	TRUE	FALSE	.	0	3000	861	0.022	0.016	42301.8776	0	FALSE	0	0
862	CSP_Trough_No_Storage	Solar	Hunan	20	TRUE	FALSE	.	0	3000	862	0.022	0.016	10337.0619	0	FALSE	0	0
863	CSP_Trough_No_Storage	Solar	Hunan	20	TRUE	FALSE	.	0	3000	863	0.022	0.016	23578.4388	0	FALSE	0	0
864	CSP_Trough_No_Storage	Solar	Hunan	20	TRUE	FALSE	.	0	3000	864	0.022	0.016	27407.7057	0	FALSE	0	0
865	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	865	0.022	0.016	111797.383	0	FALSE	0	0
866	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	866	0.022	0.016	793618.214	0	FALSE	0	0
867	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	867	0.022	0.016	870192.914	0	FALSE	0	0
868	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	868	0.022	0.016	130141.729	0	FALSE	0	0
869	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	869	0.022	0.016	685280.935	0	FALSE	0	0
870	CSP_Trough_No_Storage	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	870	0.022	0.016	445566.966	0	FALSE	0	0
871	CSP_Trough_No_Storage	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	871	0.022	0.016	1892995.48	0	FALSE	0	0
872	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	872	0.022	0.016	1727722.24	0	FALSE	0	0
873	CSP_Trough_No_Storage	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	873	0.022	0.016	1941919.93	0	FALSE	0	0
874	CSP_Trough_No_Storage	Solar	Jiangsu	20	TRUE	FALSE	.	0	3000	874	0.022	0.016	12048.9704	0	FALSE	0	0
875	CSP_Trough_No_Storage	Solar	Jiangsu	20	TRUE	FALSE	.	0	3000	875	0.022	0.016	2112.76737	0	FALSE	0	0
876	CSP_Trough_No_Storage	Solar	Jiangsu	20	TRUE	FALSE	.	0	3000	876	0.022	0.016	933.082301	0	FALSE	0	0
877	CSP_Trough_No_Storage	Solar	Jiangsu	20	TRUE	FALSE	.	0	3000	877	0.022	0.016	10147.5825	0	FALSE	0	0
878	CSP_Trough_No_Storage	Solar	Jiangsu	20	TRUE	FALSE	.	0	3000	878	0.022	0.016	7617.33146	0	FALSE	0	0
879	CSP_Trough_No_Storage	Solar	Jiangxi	20	TRUE	FALSE	.	0	3000	879	0.022	0.016	36538.3166	0	FALSE	0	0
880	CSP_Trough_No_Storage	Solar	Jiangxi	20	TRUE	FALSE	.	0	3000	880	0.022	0.016	76024.5413	0	FALSE	0	0
881	CSP_Trough_No_Storage	Solar	Jiangxi	20	TRUE	FALSE	.	0	3000	881	0.022	0.016	24042.8552	0	FALSE	0	0
882	CSP_Trough_No_Storage	Solar	Jiangxi	20	TRUE	FALSE	.	0	3000	882	0.022	0.016	45763.0656	0	FALSE	0	0
883	CSP_Trough_No_Storage	Solar	Jiangxi	20	TRUE	FALSE	.	0	3000	883	0.022	0.016	87193.5758	0	FALSE	0	0
884	CSP_Trough_No_Storage	Solar	Jilin	20	TRUE	FALSE	.	0	3000	884	0.022	0.016	55235.723	0	FALSE	0	0
885	CSP_Trough_No_Storage	Solar	Jilin	20	TRUE	FALSE	.	0	3000	885	0.022	0.016	72131.677	0	FALSE	0	0
886	CSP_Trough_No_Storage	Solar	Jilin	20	TRUE	FALSE	.	0	3000	886	0.022	0.016	512412.674	0	FALSE	0	0
887	CSP_Trough_No_Storage	Solar	Liaoning	20	TRUE	FALSE	.	0	3000	887	0.022	0.016	176961.592	0	FALSE	0	0
888	CSP_Trough_No_Storage	Solar	Liaoning	20	TRUE	FALSE	.	0	3000	888	0.022	0.016	4600.02132	0	FALSE	0	0
889	CSP_Trough_No_Storage	Solar	Liaoning	20	TRUE	FALSE	.	0	3000	889	0.022	0.016	17296.8298	0	FALSE	0	0
890	CSP_Trough_No_Storage	Solar	Liaoning	20	TRUE	FALSE	.	0	3000	890	0.022	0.016	232994.529	0	FALSE	0	0
891	CSP_Trough_No_Storage	Solar	Chongqing	20	TRUE	FALSE	.	0	3000	891	0.022	0.016	.	0	FALSE	0	0
892	CSP_Trough_No_Storage	Solar	Ningxia	20	TRUE	FALSE	.	0	3000	892	0.022	0.016	108830.996	0	FALSE	0	0
893	CSP_Trough_No_Storage	Solar	Ningxia	20	TRUE	FALSE	.	0	3000	893	0.022	0.016	19290.7795	0	FALSE	0	0
894	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	894	0.022	0.016	17259.7223	0	FALSE	0	0
895	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	895	0.022	0.016	370401.069	0	FALSE	0	0
896	CSP_Trough_No_Storage	Solar	Shaanxi	20	TRUE	FALSE	.	0	3000	896	0.022	0.016	24243.0658	0	FALSE	0	0
897	CSP_Trough_No_Storage	Solar	Shaanxi	20	TRUE	FALSE	.	0	3000	897	0.022	0.016	8359.02543	0	FALSE	0	0
898	CSP_Trough_No_Storage	Solar	Shaanxi	20	TRUE	FALSE	.	0	3000	898	0.022	0.016	9724.91488	0	FALSE	0	0
899	CSP_Trough_No_Storage	Solar	Shaanxi	20	TRUE	FALSE	.	0	3000	899	0.022	0.016	39213.3499	0	FALSE	0	0
900	CSP_Trough_No_Storage	Solar	Shaanxi	20	TRUE	FALSE	.	0	3000	900	0.022	0.016	366551.858	0	FALSE	0	0
901	CSP_Trough_No_Storage	Solar	Shaanxi	20	TRUE	FALSE	.	0	3000	901	0.022	0.016	4653.86271	0	FALSE	0	0
902	CSP_Trough_No_Storage	Solar	Shandong	20	TRUE	FALSE	.	0	3000	902	0.022	0.016	53866.3244	0	FALSE	0	0
903	CSP_Trough_No_Storage	Solar	Shandong	20	TRUE	FALSE	.	0	3000	903	0.022	0.016	15762.4303	0	FALSE	0	0
904	CSP_Trough_No_Storage	Solar	Shandong	20	TRUE	FALSE	.	0	3000	904	0.022	0.016	27351.3431	0	FALSE	0	0
905	CSP_Trough_No_Storage	Solar	Shandong	20	TRUE	FALSE	.	0	3000	905	0.022	0.016	37911.5956	0	FALSE	0	0
906	CSP_Trough_No_Storage	Solar	Hebei	20	TRUE	FALSE	.	0	3000	906	0.022	0.016	1098.06863	0	FALSE	0	0
907	CSP_Trough_No_Storage	Solar	Shandong	20	TRUE	FALSE	.	0	3000	907	0.022	0.016	7646.98444	0	FALSE	0	0
908	CSP_Trough_No_Storage	Solar	Shandong	20	TRUE	FALSE	.	0	3000	908	0.022	0.016	15129.0333	0	FALSE	0	0
909	CSP_Trough_No_Storage	Solar	Shanghai	20	TRUE	FALSE	.	0	3000	909	0.022	0.016	218.23543	0	FALSE	0	0
910	CSP_Trough_No_Storage	Solar	Shanxi	20	TRUE	FALSE	.	0	3000	910	0.022	0.016	23384.429	0	FALSE	0	0
911	CSP_Trough_No_Storage	Solar	Shanxi	20	TRUE	FALSE	.	0	3000	911	0.022	0.016	47624.2354	0	FALSE	0	0
912	CSP_Trough_No_Storage	Solar	Shanxi	20	TRUE	FALSE	.	0	3000	912	0.022	0.016	10909.9214	0	FALSE	0	0
913	CSP_Trough_No_Storage	Solar	Shanxi	20	TRUE	FALSE	.	0	3000	913	0.022	0.016	10404.8618	0	FALSE	0	0
914	CSP_Trough_No_Storage	Solar	Shanxi	20	TRUE	FALSE	.	0	3000	914	0.022	0.016	20996.7526	0	FALSE	0	0
915	CSP_Trough_No_Storage	Solar	Sichuan	20	TRUE	FALSE	.	0	3000	915	0.022	0.016	32715.8396	0	FALSE	0	0
916	CSP_Trough_No_Storage	Solar	Sichuan	20	TRUE	FALSE	.	0	3000	916	0.022	0.016	367535.949	0	FALSE	0	0
917	CSP_Trough_No_Storage	Solar	Sichuan	20	TRUE	FALSE	.	0	3000	917	0.022	0.016	26982.8158	0	FALSE	0	0
918	CSP_Trough_No_Storage	Solar	Sichuan	20	TRUE	FALSE	.	0	3000	918	0.022	0.016	8653.16691	0	FALSE	0	0
919	CSP_Trough_No_Storage	Solar	Sichuan	20	TRUE	FALSE	.	0	3000	919	0.022	0.016	35590.4027	0	FALSE	0	0
920	CSP_Trough_No_Storage	Solar	Sichuan	20	TRUE	FALSE	.	0	3000	920	0.022	0.016	7015.15481	0	FALSE	0	0
921	CSP_Trough_No_Storage	Solar	Sichuan	20	TRUE	FALSE	.	0	3000	921	0.022	0.016	6565.41297	0	FALSE	0	0
922	CSP_Trough_No_Storage	Solar	Chongqing	20	TRUE	FALSE	.	0	3000	922	0.022	0.016	1082.85383	0	FALSE	0	0
923	CSP_Trough_No_Storage	Solar	Chongqing	20	TRUE	FALSE	.	0	3000	923	0.022	0.016	6750.53104	0	FALSE	0	0
924	CSP_Trough_No_Storage	Solar	Chongqing	20	TRUE	FALSE	.	0	3000	924	0.022	0.016	2877.1425	0	FALSE	0	0
925	CSP_Trough_No_Storage	Solar	Tianjin	20	TRUE	FALSE	.	0	3000	925	0.022	0.016	10140.6794	0	FALSE	0	0
926	CSP_Trough_No_Storage	Solar	Tibet	20	TRUE	FALSE	.	0	3000	926	0.022	0.016	124463.618	0	FALSE	0	0
927	CSP_Trough_No_Storage	Solar	Tibet	20	TRUE	FALSE	.	0	3000	927	0.022	0.016	620685.387	0	FALSE	0	0
928	CSP_Trough_No_Storage	Solar	Tibet	20	TRUE	FALSE	.	0	3000	928	0.022	0.016	1104137.74	0	FALSE	0	0
929	CSP_Trough_No_Storage	Solar	Tibet	20	TRUE	FALSE	.	0	3000	929	0.022	0.016	862748.157	0	FALSE	0	0
930	CSP_Trough_No_Storage	Solar	Tibet	20	TRUE	FALSE	.	0	3000	930	0.022	0.016	112787.519	0	FALSE	0	0
931	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	931	0.022	0.016	364858.465	0	FALSE	0	0
932	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	932	0.022	0.016	1577917.86	0	FALSE	0	0
933	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	933	0.022	0.016	2610944.24	0	FALSE	0	0
934	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	934	0.022	0.016	1752506.41	0	FALSE	0	0
935	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	935	0.022	0.016	4169084.8	0	FALSE	0	0
936	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	936	0.022	0.016	1656027.31	0	FALSE	0	0
937	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	937	0.022	0.016	245806.341	0	FALSE	0	0
938	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	938	0.022	0.016	7802.39354	0	FALSE	0	0
939	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	939	0.022	0.016	50159.4104	0	FALSE	0	0
940	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	940	0.022	0.016	25581.5063	0	FALSE	0	0
941	CSP_Trough_No_Storage	Solar	Guizhou	20	TRUE	FALSE	.	0	3000	941	0.022	0.016	8491.16632	0	FALSE	0	0
942	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	942	0.022	0.016	13174.589	0	FALSE	0	0
943	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	943	0.022	0.016	3227.89947	0	FALSE	0	0
944	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	944	0.022	0.016	4326.26939	0	FALSE	0	0
945	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	945	0.022	0.016	6827.26631	0	FALSE	0	0
946	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	946	0.022	0.016	2186.79286	0	FALSE	0	0
947	CSP_Trough_No_Storage	Solar	Zhejiang	20	TRUE	FALSE	.	0	3000	947	0.022	0.016	9579.93423	0	FALSE	0	0
948	CSP_Trough_No_Storage	Solar	Zhejiang	20	TRUE	FALSE	.	0	3000	948	0.022	0.016	4813.13703	0	FALSE	0	0
949	CSP_Trough_No_Storage	Solar	Zhejiang	20	TRUE	FALSE	.	0	3000	949	0.022	0.016	3163.87992	0	FALSE	0	0
950	CSP_Trough_No_Storage	Solar	Zhejiang	20	TRUE	FALSE	.	0	3000	950	0.022	0.016	15140.2516	0	FALSE	0	0
951	CSP_Trough_No_Storage	Solar	Zhejiang	20	TRUE	FALSE	.	0	3000	951	0.022	0.016	6636.07383	0	FALSE	0	0
952	CSP_Trough_No_Storage	Solar	Beijing	20	TRUE	FALSE	.	0	3000	952	0.022	0.016	1042.03608	0	FALSE	0	0
953	CSP_Trough_No_Storage	Solar	Beijing	20	TRUE	FALSE	.	0	3000	953	0.022	0.016	3514.67723	0	FALSE	0	0
954	CSP_Trough_No_Storage	Solar	Gansu	20	TRUE	FALSE	.	0	3000	954	0.022	0.016	760778.302	0	FALSE	0	0
955	CSP_Trough_No_Storage	Solar	Gansu	20	TRUE	FALSE	.	0	3000	955	0.022	0.016	1292433.14	0	FALSE	0	0
956	CSP_Trough_No_Storage	Solar	Gansu	20	TRUE	FALSE	.	0	3000	956	0.022	0.016	771775.045	0	FALSE	0	0
957	CSP_Trough_No_Storage	Solar	Gansu	20	TRUE	FALSE	.	0	3000	957	0.022	0.016	687238.852	0	FALSE	0	0
958	CSP_Trough_No_Storage	Solar	Hainan	20	TRUE	FALSE	.	0	3000	958	0.022	0.016	47729.1738	0	FALSE	0	0
959	CSP_Trough_No_Storage	Solar	Hebei	20	TRUE	FALSE	.	0	3000	959	0.022	0.016	58982.5262	0	FALSE	0	0
960	CSP_Trough_No_Storage	Solar	Heilongjiang	20	TRUE	FALSE	.	0	3000	960	0.022	0.016	165729.034	0	FALSE	0	0
961	CSP_Trough_No_Storage	Solar	Hunan	20	TRUE	FALSE	.	0	3000	961	0.022	0.016	34736.2929	0	FALSE	0	0
962	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	962	0.022	0.016	1740346.62	0	FALSE	0	0
963	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	963	0.022	0.016	2155873.53	0	FALSE	0	0
964	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	964	0.022	0.016	646811.924	0	FALSE	0	0
965	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	965	0.022	0.016	1896036.17	0	FALSE	0	0
966	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	966	0.022	0.016	1822258.33	0	FALSE	0	0
967	CSP_Trough_No_Storage	Solar	East_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	967	0.022	0.016	866903.437	0	FALSE	0	0
968	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	968	0.022	0.016	2214339.2	0	FALSE	0	0
969	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	969	0.022	0.016	1116281.94	0	FALSE	0	0
970	CSP_Trough_No_Storage	Solar	Jiangsu	20	TRUE	FALSE	.	0	3000	970	0.022	0.016	6604.03998	0	FALSE	0	0
971	CSP_Trough_No_Storage	Solar	Jiangsu	20	TRUE	FALSE	.	0	3000	971	0.022	0.016	.	0	FALSE	0	0
972	CSP_Trough_No_Storage	Solar	Jilin	20	TRUE	FALSE	.	0	3000	972	0.022	0.016	432427.485	0	FALSE	0	0
973	CSP_Trough_No_Storage	Solar	Liaoning	20	TRUE	FALSE	.	0	3000	973	0.022	0.016	186309.715	0	FALSE	0	0
974	CSP_Trough_No_Storage	Solar	Ningxia	20	TRUE	FALSE	.	0	3000	974	0.022	0.016	45965.222	0	FALSE	0	0
975	CSP_Trough_No_Storage	Solar	Ningxia	20	TRUE	FALSE	.	0	3000	975	0.022	0.016	162530.994	0	FALSE	0	0
976	CSP_Trough_No_Storage	Solar	Ningxia	20	TRUE	FALSE	.	0	3000	976	0.022	0.016	387617.03	0	FALSE	0	0
977	CSP_Trough_No_Storage	Solar	Ningxia	20	TRUE	FALSE	.	0	3000	977	0.022	0.016	120734.434	0	FALSE	0	0
978	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	978	0.022	0.016	1433030.01	0	FALSE	0	0
979	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	979	0.022	0.016	790921.131	0	FALSE	0	0
980	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	980	0.022	0.016	241741.268	0	FALSE	0	0
981	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	981	0.022	0.016	216006.745	0	FALSE	0	0
982	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	982	0.022	0.016	2656826.36	0	FALSE	0	0
983	CSP_Trough_No_Storage	Solar	Qinghai	20	TRUE	FALSE	.	0	3000	983	0.022	0.016	527358.961	0	FALSE	0	0
984	CSP_Trough_No_Storage	Solar	Shaanxi	20	TRUE	FALSE	.	0	3000	984	0.022	0.016	514991.271	0	FALSE	0	0
985	CSP_Trough_No_Storage	Solar	Shandong	20	TRUE	FALSE	.	0	3000	985	0.022	0.016	91567.4414	0	FALSE	0	0
986	CSP_Trough_No_Storage	Solar	Tibet	20	TRUE	FALSE	.	0	3000	986	0.022	0.016	1318261.21	0	FALSE	0	0
987	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	987	0.022	0.016	2628244.18	0	FALSE	0	0
988	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	988	0.022	0.016	2326428.44	0	FALSE	0	0
989	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	989	0.022	0.016	5170506.49	0	FALSE	0	0
990	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	990	0.022	0.016	3331883.1	0	FALSE	0	0
991	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	991	0.022	0.016	4621162.28	0	FALSE	0	0
992	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	992	0.022	0.016	1498073.3	0	FALSE	0	0
993	CSP_Trough_No_Storage	Solar	Xinjiang	20	TRUE	FALSE	.	0	3000	993	0.022	0.016	3533566.15	0	FALSE	0	0
994	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	994	0.022	0.016	18436.1817	0	FALSE	0	0
995	CSP_Trough_No_Storage	Solar	Yunnan	20	TRUE	FALSE	.	0	3000	995	0.022	0.016	2902.88309	0	FALSE	0	0
996	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	996	0.022	0.016	3339677.32	0	FALSE	0	0
997	CSP_Trough_No_Storage	Solar	Guangdong	20	TRUE	FALSE	.	0	3000	997	0.022	0.016	22805.3343	0	FALSE	0	0
998	CSP_Trough_No_Storage	Solar	West_Inner_Mongolia	20	TRUE	FALSE	.	0	3000	998	0.022	0.016	712185.15	0	FALSE	0	0
999	CSP_Trough_No_Storage	Solar	Gansu	20	TRUE	FALSE	.	0	3000	999	0.022	0.016	46548.6973	0	FALSE	0	0
1000	CSP_Trough_No_Storage	Solar	Fujian	20	TRUE	FALSE	.	0	3000	1000	0.022	0.016	3183.55748	0	FALSE	0	0
1001	Wind	Wind	Hainan	30	TRUE	FALSE	.	2.8	3000	1001	0.0139	0.02	7421.77139	0	FALSE	0	0
1002	Wind	Wind	Hainan	30	TRUE	FALSE	.	2.8	3000	1002	0.0139	0.02	22934.7576	0	FALSE	0	0
1003	Wind	Wind	Hainan	30	TRUE	FALSE	.	2.8	3000	1003	0.0139	0.02	5051.1	0	FALSE	0	0
1004	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1004	0.0139	0.02	252.2	0	FALSE	0	0
1005	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1005	0.0139	0.02	57420.7751	0	FALSE	0	0
1006	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1006	0.0139	0.02	1094	0	FALSE	0	0
1007	Wind	Wind	Guangxi	30	TRUE	FALSE	.	2.8	3000	1007	0.0139	0.02	77891.6091	0	FALSE	0	0
1008	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1008	0.0139	0.02	27553.9946	0	FALSE	0	0
1009	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1009	0.0139	0.02	921	0	FALSE	0	0
1010	Wind	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	1010	0.0139	0.02	2380.43139	0	FALSE	0	0
1011	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1011	0.0139	0.02	37028.121	0	FALSE	0	0
1012	Wind	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	1012	0.0139	0.02	10518.1528	0	FALSE	0	0
1013	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1013	0.0139	0.02	3695.1	0	FALSE	0	0
1014	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1014	0.0139	0.02	13351.4862	0	FALSE	0	0
1015	Wind	Wind	Guangxi	30	TRUE	FALSE	.	2.8	3000	1015	0.0139	0.02	15026.6	0	FALSE	0	0
1016	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1016	0.0139	0.02	5243.67396	0	FALSE	0	0
1017	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1017	0.0139	0.02	4678.9	0	FALSE	0	0
1018	Wind	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	1018	0.0139	0.02	33331.2861	0	FALSE	0	0
1019	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1019	0.0139	0.02	10904.0204	0	FALSE	0	0
1020	Wind	Wind	Guangdong	30	TRUE	FALSE	.	2.8	3000	1020	0.0139	0.02	9575.3	0	FALSE	0	0
1021	Wind	Wind	Fujian	30	TRUE	FALSE	.	2.8	3000	1021	0.0139	0.02	9.29130993	0	FALSE	0	0
1022	Wind	Wind	Fujian	30	TRUE	FALSE	.	2.8	3000	1022	0.0139	0.02	12557.5791	0	FALSE	0	0
1023	Wind	Wind	Yunnan	30	TRUE	FALSE	.	2.8	3000	1023	0.0139	0.02	9863.4	0	FALSE	0	0
1024	Wind	Wind	Fujian	30	TRUE	FALSE	.	2.8	3000	1024	0.0139	0.02	25356.3634	0	FALSE	0	0
1025	Wind	Wind	Yunnan	30	TRUE	FALSE	.	2.8	3000	1025	0.0139	0.02	3439.1	0	FALSE	0	0
1026	Wind	Wind	Guangxi	30	TRUE	FALSE	.	2.8	3000	1026	0.0139	0.02	20435.3	0	FALSE	0	0
1027	Wind	Wind	Jiangxi	30	TRUE	FALSE	.	2.8	3000	1027	0.0139	0.02	6345.9	0	FALSE	0	0
1028	Wind	Wind	Fujian	30	TRUE	FALSE	.	2.8	3000	1028	0.0139	0.02	1000	0	FALSE	0	0
1029	Wind	Wind	Fujian	30	TRUE	FALSE	.	2.8	3000	1029	0.0139	0.02	7154.1	0	FALSE	0	0
1030	Wind	Wind	Yunnan	30	TRUE	FALSE	.	2.8	3000	1030	0.0139	0.02	4668.2	0	FALSE	0	0
1031	Wind	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	1031	0.0139	0.02	3883.17469	0	FALSE	0	0
1032	Wind	Wind	Hunan	30	TRUE	FALSE	.	2.8	3000	1032	0.0139	0.02	4311.5	0	FALSE	0	0
1033	Wind	Wind	Hunan	30	TRUE	FALSE	.	2.8	3000	1033	0.0139	0.02	3796.1	0	FALSE	0	0
1034	Wind	Wind	Yunnan	30	TRUE	FALSE	.	2.8	3000	1034	0.0139	0.02	6035.2	0	FALSE	0	0
1035	Wind	Wind	Fujian	30	TRUE	FALSE	.	2.8	3000	1035	0.0139	0.02	475.9	0	FALSE	0	0
