GENERATION_PROJECT	PERIOD	gen_tech	gen_load_zone	gen_energy_source	GenCapacity	GenCapitalCosts	GenFixedOMCosts
30617	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30618	2016	Hydro_NonPumped	Xinjiang	Water	0	0	0
30618	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30618	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30618	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30618	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30619	2016	Hydro_NonPumped	Xinjiang	Water	0	0	0
30619	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30619	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30619	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30619	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30620	2016	Hydro_NonPumped	Xinjiang	Water	0	0	0
30620	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30620	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30620	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30620	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30621	2016	Hydro_NonPumped	Xinjiang	Water	0	0	0
30621	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30621	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30621	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30621	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30622	2016	Hydro_NonPumped	Xinjiang	Water	32.178	2.8602e+06	106187
30622	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30622	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30622	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30622	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30623	2016	Hydro_NonPumped	Xinjiang	Water	30.4781	2.7091e+06	100578
30623	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30623	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30623	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30623	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30624	2016	Hydro_NonPumped	Xinjiang	Water	22.8281	2.02912e+06	75332.8
30624	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30624	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30624	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30624	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30625	2016	Hydro_NonPumped	Xinjiang	Water	17.8497	1.5866e+06	58904
30625	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30625	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30625	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30625	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30626	2016	Hydro_NonPumped	Xinjiang	Water	22.221	1.97516e+06	73329.4
30626	2021	Hydro_NonPumped	Xinjiang	Water	0	0	0
30626	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30626	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30626	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30627	2016	Hydro_NonPumped	Xinjiang	Water	33.9994	3.0221e+06	112198
30627	2021	Hydro_NonPumped	Xinjiang	Water	33.9994	3.0221e+06	112198
30627	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30627	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30627	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30628	2016	Hydro_NonPumped	Xinjiang	Water	47.4777	4.22014e+06	156676
30628	2021	Hydro_NonPumped	Xinjiang	Water	47.4777	4.22014e+06	156676
30628	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30628	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30628	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30629	2016	Hydro_NonPumped	Xinjiang	Water	54.2776	4.82456e+06	179116
30629	2021	Hydro_NonPumped	Xinjiang	Water	54.2776	4.82456e+06	179116
30629	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30629	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30629	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30630	2016	Hydro_NonPumped	Xinjiang	Water	37.8851	3.36748e+06	125021
30630	2021	Hydro_NonPumped	Xinjiang	Water	37.8851	3.36748e+06	125021
30630	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30630	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30630	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30631	2016	Hydro_NonPumped	Xinjiang	Water	41.2849	3.66968e+06	136240
30631	2021	Hydro_NonPumped	Xinjiang	Water	41.2849	3.66968e+06	136240
30631	2026	Hydro_NonPumped	Xinjiang	Water	0	0	0
30631	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30631	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30632	2016	Hydro_NonPumped	Xinjiang	Water	50.3919	4.47918e+06	166293
30632	2021	Hydro_NonPumped	Xinjiang	Water	50.3919	4.47918e+06	166293
30632	2026	Hydro_NonPumped	Xinjiang	Water	50.3919	4.47918e+06	166293
30632	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30632	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30633	2016	Hydro_NonPumped	Xinjiang	Water	64.7203	5.75278e+06	213577
30633	2021	Hydro_NonPumped	Xinjiang	Water	64.7203	5.75278e+06	213577
30633	2026	Hydro_NonPumped	Xinjiang	Water	64.7203	5.75278e+06	213577
30633	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30633	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30634	2016	Hydro_NonPumped	Xinjiang	Water	40	3.55547e+06	132000
30634	2021	Hydro_NonPumped	Xinjiang	Water	40	3.55547e+06	132000
30634	2026	Hydro_NonPumped	Xinjiang	Water	40	3.55547e+06	132000
30634	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30634	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30635	2016	Hydro_NonPumped	Xinjiang	Water	40	3.55547e+06	132000
30635	2021	Hydro_NonPumped	Xinjiang	Water	40	3.55547e+06	132000
30635	2026	Hydro_NonPumped	Xinjiang	Water	40	3.55547e+06	132000
30635	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30635	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30636	2016	Hydro_NonPumped	Xinjiang	Water	31.0573	2.76058e+06	102489
30636	2021	Hydro_NonPumped	Xinjiang	Water	31.0573	2.76058e+06	102489
30636	2026	Hydro_NonPumped	Xinjiang	Water	31.0573	2.76058e+06	102489
30636	2031	Hydro_NonPumped	Xinjiang	Water	0	0	0
30636	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30637	2016	Hydro_NonPumped	Xinjiang	Water	48.37	4.29945e+06	159621
30637	2021	Hydro_NonPumped	Xinjiang	Water	48.37	4.29945e+06	159621
30637	2026	Hydro_NonPumped	Xinjiang	Water	48.37	4.29945e+06	159621
30637	2031	Hydro_NonPumped	Xinjiang	Water	48.37	4.29945e+06	159621
30637	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30638	2016	Hydro_NonPumped	Xinjiang	Water	40.5727	3.60638e+06	133890
30638	2021	Hydro_NonPumped	Xinjiang	Water	40.5727	3.60638e+06	133890
30638	2026	Hydro_NonPumped	Xinjiang	Water	40.5727	3.60638e+06	133890
30638	2031	Hydro_NonPumped	Xinjiang	Water	40.5727	3.60638e+06	133890
30638	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30639	2016	Hydro_NonPumped	Xinjiang	Water	390	3.46659e+07	1.287e+06
30639	2021	Hydro_NonPumped	Xinjiang	Water	390	3.46659e+07	1.287e+06
30639	2026	Hydro_NonPumped	Xinjiang	Water	390	3.46659e+07	1.287e+06
30639	2031	Hydro_NonPumped	Xinjiang	Water	390	3.46659e+07	1.287e+06
30639	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30640	2016	Hydro_NonPumped	Xinjiang	Water	410	3.64436e+07	1.353e+06
30640	2021	Hydro_NonPumped	Xinjiang	Water	410	3.64436e+07	1.353e+06
30640	2026	Hydro_NonPumped	Xinjiang	Water	410	3.64436e+07	1.353e+06
30640	2031	Hydro_NonPumped	Xinjiang	Water	410	3.64436e+07	1.353e+06
30640	2036	Hydro_NonPumped	Xinjiang	Water	0	0	0
30641	2016	Hydro_NonPumped	Xinjiang	Water	370	3.28881e+07	1.221e+06
30641	2021	Hydro_NonPumped	Xinjiang	Water	370	3.28881e+07	1.221e+06
30641	2026	Hydro_NonPumped	Xinjiang	Water	370	3.28881e+07	1.221e+06
30641	2031	Hydro_NonPumped	Xinjiang	Water	370	3.28881e+07	1.221e+06
30641	2036	Hydro_NonPumped	Xinjiang	Water	370	3.28881e+07	1.221e+06
30642	2016	Hydro_NonPumped	Xinjiang	Water	50	4.44434e+06	165000
30642	2021	Hydro_NonPumped	Xinjiang	Water	50	4.44434e+06	165000
30642	2026	Hydro_NonPumped	Xinjiang	Water	50	4.44434e+06	165000
30642	2031	Hydro_NonPumped	Xinjiang	Water	50	4.44434e+06	165000
30642	2036	Hydro_NonPumped	Xinjiang	Water	50	4.44434e+06	165000
30643	2016	Hydro_NonPumped	Xinjiang	Water	240	2.13328e+07	792000
30643	2021	Hydro_NonPumped	Xinjiang	Water	240	2.13328e+07	792000
30643	2026	Hydro_NonPumped	Xinjiang	Water	240	2.13328e+07	792000
30643	2031	Hydro_NonPumped	Xinjiang	Water	240	2.13328e+07	792000
30643	2036	Hydro_NonPumped	Xinjiang	Water	240	2.13328e+07	792000
30644	2016	Hydro_NonPumped	Xinjiang	Water	560	4.97766e+07	1.848e+06
30644	2021	Hydro_NonPumped	Xinjiang	Water	560	4.97766e+07	1.848e+06
30644	2026	Hydro_NonPumped	Xinjiang	Water	560	4.97766e+07	1.848e+06
30644	2031	Hydro_NonPumped	Xinjiang	Water	560	4.97766e+07	1.848e+06
30644	2036	Hydro_NonPumped	Xinjiang	Water	560	4.97766e+07	1.848e+06
30645	2016	Hydro_NonPumped	Yunnan	Water	0	0	0
30645	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30645	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30645	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30645	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30646	2016	Hydro_NonPumped	Yunnan	Water	0	0	0
30646	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30646	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30646	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30646	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30647	2016	Hydro_NonPumped	Yunnan	Water	0	0	0
30647	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30647	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30647	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30647	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30648	2016	Hydro_NonPumped	Yunnan	Water	0	0	0
30648	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30648	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30648	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30648	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30649	2016	Hydro_NonPumped	Yunnan	Water	0	0	0
30649	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30649	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30649	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30649	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30650	2016	Hydro_NonPumped	Yunnan	Water	0	0	0
30650	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30650	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30650	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30650	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30651	2016	Hydro_NonPumped	Yunnan	Water	174.331	1.54958e+07	575293
30651	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30651	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30651	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30651	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30652	2016	Hydro_NonPumped	Yunnan	Water	165.122	1.46771e+07	544901
30652	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30652	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30652	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30652	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30653	2016	Hydro_NonPumped	Yunnan	Water	123.677	1.09932e+07	408133
30653	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30653	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30653	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30653	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30654	2016	Hydro_NonPumped	Yunnan	Water	96.7045	8.59575e+06	319125
30654	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30654	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30654	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30654	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30655	2016	Hydro_NonPumped	Yunnan	Water	120.388	1.07009e+07	397279
30655	2021	Hydro_NonPumped	Yunnan	Water	0	0	0
30655	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30655	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30655	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30656	2016	Hydro_NonPumped	Yunnan	Water	184.199	1.63729e+07	607857
30656	2021	Hydro_NonPumped	Yunnan	Water	184.199	1.63729e+07	607857
30656	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30656	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30656	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30657	2016	Hydro_NonPumped	Yunnan	Water	257.221	2.28636e+07	848830
30657	2021	Hydro_NonPumped	Yunnan	Water	257.221	2.28636e+07	848830
30657	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30657	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30657	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30658	2016	Hydro_NonPumped	Yunnan	Water	294.061	2.61381e+07	970400
30658	2021	Hydro_NonPumped	Yunnan	Water	294.061	2.61381e+07	970400
30658	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30658	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30658	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30659	2016	Hydro_NonPumped	Yunnan	Water	205.251	1.82441e+07	677327
30659	2021	Hydro_NonPumped	Yunnan	Water	205.251	1.82441e+07	677327
30659	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30659	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30659	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30660	2016	Hydro_NonPumped	Yunnan	Water	223.67	1.98813e+07	738112
30660	2021	Hydro_NonPumped	Yunnan	Water	223.67	1.98813e+07	738112
30660	2026	Hydro_NonPumped	Yunnan	Water	0	0	0
30660	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30660	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30661	2016	Hydro_NonPumped	Yunnan	Water	273.01	2.42669e+07	900931
30661	2021	Hydro_NonPumped	Yunnan	Water	273.01	2.42669e+07	900931
30661	2026	Hydro_NonPumped	Yunnan	Water	273.01	2.42669e+07	900931
30661	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30661	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30662	2016	Hydro_NonPumped	Yunnan	Water	350.636	3.11669e+07	1.1571e+06
30662	2021	Hydro_NonPumped	Yunnan	Water	350.636	3.11669e+07	1.1571e+06
30662	2026	Hydro_NonPumped	Yunnan	Water	350.636	3.11669e+07	1.1571e+06
30662	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30662	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30663	2016	Hydro_NonPumped	Yunnan	Water	335	2.9777e+07	1.1055e+06
30663	2021	Hydro_NonPumped	Yunnan	Water	335	2.9777e+07	1.1055e+06
30663	2026	Hydro_NonPumped	Yunnan	Water	335	2.9777e+07	1.1055e+06
30663	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30663	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30664	2016	Hydro_NonPumped	Yunnan	Water	335	2.97771e+07	1.1055e+06
30664	2021	Hydro_NonPumped	Yunnan	Water	335	2.97771e+07	1.1055e+06
30664	2026	Hydro_NonPumped	Yunnan	Water	335	2.97771e+07	1.1055e+06
30664	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30664	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30665	2016	Hydro_NonPumped	Yunnan	Water	411.509	3.65777e+07	1.35798e+06
30665	2021	Hydro_NonPumped	Yunnan	Water	411.509	3.65777e+07	1.35798e+06
30665	2026	Hydro_NonPumped	Yunnan	Water	411.509	3.65777e+07	1.35798e+06
30665	2031	Hydro_NonPumped	Yunnan	Water	0	0	0
30665	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30666	2016	Hydro_NonPumped	Yunnan	Water	640.903	5.69678e+07	2.11498e+06
30666	2021	Hydro_NonPumped	Yunnan	Water	640.903	5.69678e+07	2.11498e+06
30666	2026	Hydro_NonPumped	Yunnan	Water	640.903	5.69678e+07	2.11498e+06
30666	2031	Hydro_NonPumped	Yunnan	Water	640.903	5.69678e+07	2.11498e+06
30666	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30667	2016	Hydro_NonPumped	Yunnan	Water	537.588	4.77845e+07	1.77404e+06
30667	2021	Hydro_NonPumped	Yunnan	Water	537.588	4.77845e+07	1.77404e+06
30667	2026	Hydro_NonPumped	Yunnan	Water	537.588	4.77845e+07	1.77404e+06
30667	2031	Hydro_NonPumped	Yunnan	Water	537.588	4.77845e+07	1.77404e+06
30667	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30668	2016	Hydro_NonPumped	Yunnan	Water	520	4.62211e+07	1.716e+06
30668	2021	Hydro_NonPumped	Yunnan	Water	520	4.62211e+07	1.716e+06
30668	2026	Hydro_NonPumped	Yunnan	Water	520	4.62211e+07	1.716e+06
30668	2031	Hydro_NonPumped	Yunnan	Water	520	4.62211e+07	1.716e+06
30668	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30669	2016	Hydro_NonPumped	Yunnan	Water	940	8.35536e+07	3.102e+06
30669	2021	Hydro_NonPumped	Yunnan	Water	940	8.35536e+07	3.102e+06
30669	2026	Hydro_NonPumped	Yunnan	Water	940	8.35536e+07	3.102e+06
30669	2031	Hydro_NonPumped	Yunnan	Water	940	8.35536e+07	3.102e+06
30669	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30670	2016	Hydro_NonPumped	Yunnan	Water	1700	1.51108e+08	5.61e+06
30670	2021	Hydro_NonPumped	Yunnan	Water	1700	1.51108e+08	5.61e+06
30670	2026	Hydro_NonPumped	Yunnan	Water	1700	1.51108e+08	5.61e+06
30670	2031	Hydro_NonPumped	Yunnan	Water	1700	1.51108e+08	5.61e+06
30670	2036	Hydro_NonPumped	Yunnan	Water	0	0	0
30671	2016	Hydro_NonPumped	Yunnan	Water	1880	1.67107e+08	6.204e+06
30671	2021	Hydro_NonPumped	Yunnan	Water	1880	1.67107e+08	6.204e+06
30671	2026	Hydro_NonPumped	Yunnan	Water	1880	1.67107e+08	6.204e+06
30671	2031	Hydro_NonPumped	Yunnan	Water	1880	1.67107e+08	6.204e+06
30671	2036	Hydro_NonPumped	Yunnan	Water	1880	1.67107e+08	6.204e+06
30672	2016	Hydro_NonPumped	Yunnan	Water	4150	3.6888e+08	1.3695e+07
30672	2021	Hydro_NonPumped	Yunnan	Water	4150	3.6888e+08	1.3695e+07
30672	2026	Hydro_NonPumped	Yunnan	Water	4150	3.6888e+08	1.3695e+07
30672	2031	Hydro_NonPumped	Yunnan	Water	4150	3.6888e+08	1.3695e+07
30672	2036	Hydro_NonPumped	Yunnan	Water	4150	3.6888e+08	1.3695e+07
30673	2016	Hydro_NonPumped	Yunnan	Water	5170	4.59545e+08	1.7061e+07
30673	2021	Hydro_NonPumped	Yunnan	Water	5170	4.59545e+08	1.7061e+07
30673	2026	Hydro_NonPumped	Yunnan	Water	5170	4.59545e+08	1.7061e+07
30673	2031	Hydro_NonPumped	Yunnan	Water	5170	4.59545e+08	1.7061e+07
30673	2036	Hydro_NonPumped	Yunnan	Water	5170	4.59545e+08	1.7061e+07
30674	2016	Hydro_NonPumped	Yunnan	Water	3450	3.0666e+08	1.1385e+07
30674	2021	Hydro_NonPumped	Yunnan	Water	3450	3.0666e+08	1.1385e+07
30674	2026	Hydro_NonPumped	Yunnan	Water	3450	3.0666e+08	1.1385e+07
30674	2031	Hydro_NonPumped	Yunnan	Water	3450	3.0666e+08	1.1385e+07
30674	2036	Hydro_NonPumped	Yunnan	Water	3450	3.0666e+08	1.1385e+07
30675	2016	Hydro_NonPumped	Zhejiang	Water	0	0	0
30675	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30675	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30675	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30675	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30676	2016	Hydro_NonPumped	Zhejiang	Water	0	0	0
30676	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30676	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30676	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30676	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30677	2016	Hydro_NonPumped	Zhejiang	Water	0	0	0
30677	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30677	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30677	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30677	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30678	2016	Hydro_NonPumped	Zhejiang	Water	0	0	0
30678	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30678	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30678	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30678	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30679	2016	Hydro_NonPumped	Zhejiang	Water	0	0	0
30679	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30679	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30679	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30679	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30680	2016	Hydro_NonPumped	Zhejiang	Water	0	0	0
30680	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30680	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30680	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30680	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30681	2016	Hydro_NonPumped	Zhejiang	Water	156.002	1.38665e+07	514807
30681	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30681	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30681	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30681	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30682	2016	Hydro_NonPumped	Zhejiang	Water	147.761	1.3134e+07	487610
30682	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30682	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30682	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30682	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30683	2016	Hydro_NonPumped	Zhejiang	Water	110.673	9.83739e+06	365222
30683	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30683	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30683	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30683	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30684	2016	Hydro_NonPumped	Zhejiang	Water	86.5369	7.69199e+06	285572
30684	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30684	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30684	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30684	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30685	2016	Hydro_NonPumped	Zhejiang	Water	107.73	9.57577e+06	355509
30685	2021	Hydro_NonPumped	Zhejiang	Water	0	0	0
30685	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30685	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30685	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30686	2016	Hydro_NonPumped	Zhejiang	Water	164.832	1.46514e+07	543947
30686	2021	Hydro_NonPumped	Zhejiang	Water	164.832	1.46514e+07	543947
30686	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30686	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30686	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30687	2016	Hydro_NonPumped	Zhejiang	Water	230.177	2.04597e+07	759584
30687	2021	Hydro_NonPumped	Zhejiang	Water	230.177	2.04597e+07	759584
30687	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30687	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30687	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30688	2016	Hydro_NonPumped	Zhejiang	Water	263.143	2.339e+07	868373
30688	2021	Hydro_NonPumped	Zhejiang	Water	263.143	2.339e+07	868373
30688	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30688	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30688	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30689	2016	Hydro_NonPumped	Zhejiang	Water	183.671	1.63259e+07	606113
30689	2021	Hydro_NonPumped	Zhejiang	Water	183.671	1.63259e+07	606113
30689	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30689	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30689	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30690	2016	Hydro_NonPumped	Zhejiang	Water	200.154	1.7791e+07	660507
30690	2021	Hydro_NonPumped	Zhejiang	Water	200.154	1.7791e+07	660507
30690	2026	Hydro_NonPumped	Zhejiang	Water	0	0	0
30690	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30690	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30691	2016	Hydro_NonPumped	Zhejiang	Water	244.305	2.17155e+07	806207
30691	2021	Hydro_NonPumped	Zhejiang	Water	244.305	2.17155e+07	806207
30691	2026	Hydro_NonPumped	Zhejiang	Water	244.305	2.17155e+07	806207
30691	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30691	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
30692	2016	Hydro_NonPumped	Zhejiang	Water	313.77	2.789e+07	1.03544e+06
30692	2021	Hydro_NonPumped	Zhejiang	Water	313.77	2.789e+07	1.03544e+06
30692	2026	Hydro_NonPumped	Zhejiang	Water	313.77	2.789e+07	1.03544e+06
30692	2031	Hydro_NonPumped	Zhejiang	Water	0	0	0
30692	2036	Hydro_NonPumped	Zhejiang	Water	0	0	0
